contract_award_unique_key,award_id_piid,parent_award_id_piid,federal_action_obligation,total_dollars_obligated,base_and_exercised_options_value,current_total_value_of_award,base_and_all_options_value,potential_total_value_of_award,primary_place_of_performance_city_name,primary_place_of_performance_state_code,type_of_contract_pricing,contract_bundling,naics_description,extent_competed,solicitation_procedures,type_of_set_aside,evaluated_preference,number_of_offers_received,commercial_item_acquisition_procedures,small_business_competitiveness_demonstration_program,performance_based_service_acquisition,multi_year_contract,woman_owned_business,women_owned_small_business,economically_disadvantaged_women_owned_small_business,minority_owned_business,subcontinent_asian_asian_indian_american_owned_business,asian_pacific_american_owned_business,black_american_owned_business,hispanic_american_owned_business,native_american_owned_business,other_minority_owned_business
CONT_IDV_EPR51504_6800,EPR51504,,0.0,0.0,,,0.0,300000000.0,,,FIRM FIXED PRICE,NOT A BUNDLED REQUIREMENT,REMEDIATION SERVICES,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,NO SET ASIDE USED.,NO PREFERENCE USED,6.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0319C0002_6800_-NONE-_-NONE-,68HE0319C0002,,259961.0,515961.0,259961.0,515961.0,259961.0,515961.0,PHILADELPHIA,PA,FIRM FIXED PRICE,NOT BUNDLED,OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE,NOT COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,8(A) SOLE SOURCE,NO PREFERENCE USED,1.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,t,f,f,t,f,f,f
CONT_AWD_68HE0120F0020_6800_NNG15SC89B_8000,68HE0120F0020,NNG15SC89B,97981.06,97981.06,97981.06,97981.06,97981.06,97981.06,BOSTON,MA,FIRM FIXED PRICE,NOT BUNDLED,OTHER COMPUTER RELATED SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,8.0,COMMERCIAL ITEM,f,NOT APPLICABLE,,t,t,t,f,f,f,f,f,f,f
CONT_AWD_68HE0C18F0768_6800_EPC17027_6800,68HE0C18F0768,EPC17027,-37631.89,42264.1,-37631.89,42264.1,-37631.89,42264.1,GULF BREEZE,FL,FIRM FIXED PRICE,NOT BUNDLED,ENGINEERING SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,1.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,YES,f,f,f,f,f,f,f,f,f,f
CONT_AWD_0014_6800_EPW17011_6800,0014,EPW17011,-9391.03,389078.27,-9391.03,449552.83,-9391.03,571202.93,CHICAGO,IL,TIME AND MATERIALS,NOT BUNDLED,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,YES,f,f,f,f,f,f,f,f,f,t
CONT_AWD_0042_6800_EPW17011_6800,0042,EPW17011,425394.0,4970828.68,-39290.42,5734829.3,-39290.42,7298640.5,CHICAGO,IL,TIME AND MATERIALS,NOT BUNDLED,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,YES,f,f,f,f,f,f,f,f,f,t
CONT_AWD_EPG17H01408_6800_GS35F0240P_4730,EPG17H01408,GS35F0240P,0.0,315129.07,0.0,315129.07,0.0,338309.4,HERNDON,VA,FIRM FIXED PRICE,NOT BUNDLED,SOFTWARE PUBLISHERS,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,1.0,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,t,f,t,f,f,f,f
CONT_AWD_68HE0419F0092_6800_EPS51501_6800,68HE0419F0092,EPS51501,0.0,25433.58,0.0,25433.58,0.0,25433.58,ATLANTA,GA,TIME AND MATERIALS,NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,NOT AVAILABLE FOR COMPETITION,ONLY ONE SOURCE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,t,t,t,t,t,f,f,f,f,f
CONT_AWD_0009_6800_EPW13016_6800,0009,EPW13016,432000.0,2608844.0,476276.0,2998286.0,476276.0,2998286.0,SILVER SPRING,MD,TIME AND MATERIALS,NOT A BUNDLED REQUIREMENT,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HERC19C0017_6800_-NONE-_-NONE-,68HERC19C0017,,-25000.0,700501.36,-25000.0,700501.36,-25000.0,700501.36,CINCINNATI,OH,FIRM FIXED PRICE,NOT BUNDLED,FACILITIES SUPPORT SERVICES,NOT COMPETED,ONLY ONE SOURCE,NO SET ASIDE USED.,NO PREFERENCE USED,1.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,t,f,f,f,f,t,f
CONT_IDV_EPS41607_6800,EPS41607,,0.0,1772510.45,,,0.0,6209335.49,,,FIRM FIXED PRICE,NOT A BUNDLED REQUIREMENT,FACILITIES SUPPORT SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,SERVICE DISABLED VETERAN OWNED SMALL BUSINESS SET-ASIDE,NO PREFERENCE USED,5.0,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,t,f,t,f,f,f,f
CONT_AWD_0039_6800_EPW17011_6800,0039,EPW17011,150000.0,2327792.8,0.0,2563041.6,0.0,3076620.0,WASHINGTON,DC,TIME AND MATERIALS,NOT BUNDLED,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,YES,f,f,f,f,f,f,f,f,f,t
CONT_AWD_EPG15D00209_6800_GS35F0387P_4730,EPG15D00209,GS35F0387P,0.0,4591219.9,0.0,6493198.42,0.0,6493198.42,SALT LAKE CITY,UT,TIME AND MATERIALS,NOT A BUNDLED REQUIREMENT,OTHER COMPUTER RELATED SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,,4.0,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0M19F0019_6800_GS35F465GA_4732,68HE0M19F0019,GS35F465GA,-6177.32,38484.65,-6177.32,38484.65,-6177.32,38484.65,ANN ARBOR,MI,FIRM FIXED PRICE,NOT BUNDLED,SOFTWARE PUBLISHERS,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,1.0,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,,f,f,f,f,f,f,f,f,f,f
CONT_IDV_68HE0S18D0001_6800,68HE0S18D0001,,0.0,650000.0,,,0.0,39058183.7,,,FIRM FIXED PRICE,NOT BUNDLED,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",NOT AVAILABLE FOR COMPETITION,ONLY ONE SOURCE,8(A) SOLE SOURCE,NO PREFERENCE USED,1.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,t,f,f,f,f,t,f
CONT_AWD_0003_6800_EPC18008_6800,0003,EPC18008,-16241.85,220441.59,0.0,453126.67,0.0,710021.77,ADA,OK,FIRM FIXED PRICE,NOT BUNDLED,GRAPHIC DESIGN SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,YES,t,t,t,f,f,f,f,f,f,f
CONT_IDV_EPR51503_6800,EPR51503,,0.0,0.0,,,0.0,300000000.0,,,FIRM FIXED PRICE,NOT A BUNDLED REQUIREMENT,REMEDIATION SERVICES,FULL AND OPEN COMPETITION,NEGOTIATED PROPOSAL/QUOTE,NO SET ASIDE USED.,NO PREFERENCE USED,6.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_0168_6800_EPS60701_6800,0168,EPS60701,0.35,3392.61,0.35,3392.61,0.35,3392.61,CINCINNATI,OH,TIME AND MATERIALS,NOT A BUNDLED REQUIREMENT,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,2.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0520F0022_6800_68HE0118D0016_6800,68HE0520F0022,68HE0118D0016,0.0,424039.0,0.0,424039.0,0.0,424039.0,WAUKEGAN,IL,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,3.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,t,f,f,f,f,t,f
CONT_AWD_EPD16020_6800_-NONE-_-NONE-,EPD16020,,0.0,903533.55,0.0,1524450.0,0.0,2988505.0,CINCINNATI,OH,COST PLUS FIXED FEE,NOT A BUNDLED REQUIREMENT,ENVIRONMENTAL CONSULTING SERVICES,NOT AVAILABLE FOR COMPETITION,ONLY ONE SOURCE,8(A) SOLE SOURCE,NO PREFERENCE USED,1.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,YES,t,t,t,f,f,f,f,f,f,f
CONT_AWD_68HERH19F0010_6800_EPW13015_6800,68HERH19F0010,EPW13015,60850.0,543376.0,0.0,543376.01,0.0,543376.01,WASHINGTON,DC,FIRM FIXED PRICE,NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,YES,f,f,f,f,f,f,f,f,f,f
CONT_AWD_EP0025_6800_EPS70505_6800,EP0025,EPS70505,-31396.56,942062.1,-31396.56,1050771.71,-31396.56,1050771.71,HERNDON,VA,TIME AND MATERIALS,NOT A BUNDLED REQUIREMENT,REMEDIATION SERVICES,,ARCHITECT-ENGINEER FAR 6.102,NO SET ASIDE USED.,NO PREFERENCE USED,6.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,t,f,t,f,f,f,f
CONT_AWD_68HE0520F0057_6800_NNG15SD80B_8000,68HE0520F0057,NNG15SD80B,543963.55,543963.55,543963.55,543963.55,2275740.66,2275740.66,ROCKVILLE,MD,FIRM FIXED PRICE,NOT BUNDLED,OTHER COMPUTER RELATED SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,9.0,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,,f,f,f,f,f,f,f,f,f,f
CONT_AWD_EPR51605_6800_-NONE-_-NONE-,EPR51605,,0.0,8024163.92,50000.0,8211590.16,50000.0,8211590.16,CHICAGO,IL,FIRM FIXED PRICE,NOT A BUNDLED REQUIREMENT,COMPUTER FACILITIES MANAGEMENT SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,8A COMPETED,NO PREFERENCE USED,22.0,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,t,f,f,f,f
CONT_AWD_0005_6800_EPS51701_6800,0005,EPS51701,0.0,314351.33,0.0,394351.33,0.0,394351.33,DALLAS,TX,TIME AND MATERIALS,NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,NOT AVAILABLE FOR COMPETITION,ONLY ONE SOURCE,,NO PREFERENCE USED,,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,t,f,f,f,f,t,f
CONT_AWD_68HERH19F0383_6800_EPW17027_6800,68HERH19F0383,EPW17027,0.0,1211489.19,0.0,1211489.19,0.0,1211489.19,ALEXANDRIA,VA,TIME AND MATERIALS,NOT BUNDLED,OTHER MANAGEMENT CONSULTING SERVICES,NOT AVAILABLE FOR COMPETITION,ONLY ONE SOURCE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,t,t,t,t,f,f,f,t,f,f
CONT_AWD_EPG15D00340_6800_GS10F0181K_4730,EPG15D00340,GS10F0181K,0.0,12943851.47,0.0,21839093.57,0.0,25612370.97,PETALUMA,CA,TIME AND MATERIALS,NOT A BUNDLED REQUIREMENT,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,1.0,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0518F0645_6800_EPR51503_6800,68HE0518F0645,EPR51503,-9300.0,2596639.98,-9300.0,2596639.98,-9300.0,2596639.98,DULUTH,MN,FIRM FIXED PRICE,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,3.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_0077_6800_EPS81302_6800,0077,EPS81302,0.0,0.0,225000.0,12714667.0,225000.0,12714667.0,DENVER,CO,TIME AND MATERIALS,NOT A BUNDLED REQUIREMENT,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,YES,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HERH19F0384_6800_EPW12009_6800,68HERH19F0384,EPW12009,0.0,97314.26,0.0,97314.26,0.0,97314.26,ANCHORAGE,AK,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,t,f,f,f,f,t,f
CONT_AWD_68HERH19F0314_6800_EPW12009_6800,68HERH19F0314,EPW12009,17293.61,66267.47,17293.61,66267.47,17293.61,66267.47,ANCHORAGE,AK,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,t,f,f,f,f,t,f
CONT_AWD_EPS30705_6800_-NONE-_-NONE-,EPS30705,,0.0,63171317.95,0.0,120477894.3,0.0,120477894.3,RESTON,VA,COST PLUS FIXED FEE,NOT A BUNDLED REQUIREMENT,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,ARCHITECT-ENGINEER FAR 6.102,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,6.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,YES,f,f,f,t,f,t,f,f,f,f
CONT_AWD_68HE0920F0022_6800_68HE0920D0005_6800,68HE0920F0022,68HE0920D0005,0.0,940919.2,0.0,1029797.6,0.0,1301778.4,SAN FRANCISCO,CA,TIME AND MATERIALS,NOT BUNDLED,OTHER COMPUTER RELATED SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,t,t,f,f,t,f,f,f,f,f
CONT_AWD_EPG14H00880_6800_GS35F0590T_4730,EPG14H00880,GS35F0590T,-24385.56,4675754.3,0.0,5615712.8,0.0,5615712.8,CABIN JOHN,MD,TIME AND MATERIALS,NOT A BUNDLED REQUIREMENT,OTHER COMPUTER RELATED SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,6.0,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,t,f,t,f,f,f,f
CONT_IDV_EPC14006_6800,EPC14006,,-112404.0,19153311.65,,,-112404.0,20116710.9,,,FIRM FIXED PRICE,NOT A BUNDLED REQUIREMENT,FACILITIES SUPPORT SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,8A COMPETED,NO PREFERENCE USED,7.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HERC20C0016_6800_-NONE-_-NONE-,68HERC20C0016,,0.0,75255.04,0.0,75255.04,0.0,75255.04,GULF BREEZE,FL,FIRM FIXED PRICE,NOT BUNDLED,ALL OTHER SPECIALTY TRADE CONTRACTORS,NOT COMPETED,ONLY ONE SOURCE,NO SET ASIDE USED.,NO PREFERENCE USED,1.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,t,f,f,t,f,f,f
CONT_AWD_68HE0920F0034_6800_68HE0919D0001_6800,68HE0920F0034,68HE0919D0001,10000.0,20000.0,10000.0,20000.0,10000.0,20000.0,SAN FRANCISCO,CA,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_EP18D000012_6800_-NONE-_-NONE-,EP18D000012,,62541.6,398371.01,0.0,435895.97,0.0,736095.65,DURHAM,NC,FIRM FIXED PRICE,NOT BUNDLED,ALL OTHER TRANSIT AND GROUND PASSENGER TRANSPORTATION,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,13.0,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,,f,f,f,t,f,f,t,f,f,f
CONT_AWD_68HERC20F0100_6800_68HERC19D0004_6800,68HERC20F0100,68HERC19D0004,0.0,19951.2,0.0,19951.2,0.0,19951.2,ANN ARBOR,MI,FIRM FIXED PRICE,NOT BUNDLED,COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,f,f,f,t,f,f,f,t,f,f
CONT_AWD_EPW06006_6800_-NONE-_-NONE-,EPW06006,,25000.0,63489870.03,0.0,78679443.23,0.0,260272657.2,DENVER,CO,COST PLUS FIXED FEE,NOT A BUNDLED REQUIREMENT,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,ARCHITECT-ENGINEER FAR 6.102,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,4.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,NO - SERVICE WHERE PBA IS NOT USED.,NO,t,f,f,t,f,t,f,f,f,f
CONT_AWD_68HE0B20P0267_6800_-NONE-_-NONE-,68HE0B20P0267,,124255.66,124255.66,124255.66,124255.66,124255.66,124255.66,RIVERVIEW,FL,FIRM FIXED PRICE,NOT BUNDLED,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,NO PREFERENCE USED,5.0,COMMERCIAL ITEM,f,NOT APPLICABLE,,f,f,f,f,f,f,f,f,f,f
CONT_AWD_EPG17H01403_6800_GS06F1042Z_4732,EPG17H01403,GS06F1042Z,0.0,4888843.14,0.0,5519374.0,0.0,8376220.8,WASHINGTON,DC,TIME AND MATERIALS,NOT BUNDLED,COMPUTER SYSTEMS DESIGN SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,8A COMPETED,NO PREFERENCE USED,2.0,COMMERCIAL ITEM,f,YES - SERVICE WHERE PBA IS USED.,,f,f,f,t,f,t,f,f,f,f
CONT_AWD_68HE0319F0020_6800_GS35F0343W_4730,68HE0319F0020,GS35F0343W,863158.83,2838396.56,863158.83,2838396.56,9998.71,15107590.8,PHILADELPHIA,PA,FIRM FIXED PRICE,NOT BUNDLED,CUSTOM COMPUTER PROGRAMMING SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,15.0,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,,f,f,f,t,f,t,f,f,f,f
CONT_IDV_68HERH20A0003_6800,68HERH20A0003,,0.0,0.0,,,2500000.0,2500000.0,,,FIRM FIXED PRICE,NOT BUNDLED,ALL OTHER PUBLISHERS,,,,,,COMMERCIAL ITEM,f,NOT APPLICABLE,,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HE0420F0044_6800_GS35F0002V_4730,68HE0420F0044,GS35F0002V,26250.0,26250.0,26250.0,26250.0,26250.0,26250.0,ATLANTA,GA,FIRM FIXED PRICE,NOT BUNDLED,OTHER COMPUTER RELATED SERVICES,FULL AND OPEN COMPETITION,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,4.0,COMMERCIAL ITEM,f,NOT APPLICABLE,NO,f,f,f,t,f,t,f,f,f,f
CONT_AWD_68HERD19F0033_6800_EPBPA16D0003_6800,68HERD19F0033,EPBPA16D0003,0.0,59429.7,0.0,59429.7,0.0,59429.7,RANCHO SANTA FE,CA,FIRM FIXED PRICE,NOT BUNDLED,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,NO SET ASIDE USED.,NO PREFERENCE USED,1.0,COMMERCIAL ITEM,f,NO - SERVICE WHERE PBA IS NOT USED.,,f,f,f,f,f,f,f,f,f,f
CONT_IDV_EPS91401_6800,EPS91401,,0.0,0.0,,,0.0,160000000.0,,,ORDER DEPENDENT (IDV ALLOWS PRICING ARRANGEMENT TO BE DETERMINED SEPARATELY FOR EACH ORDER),NOT A BUNDLED REQUIREMENT,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,ARCHITECT-ENGINEER FAR 6.102,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,7.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,YES,f,f,f,f,f,f,f,f,f,f
CONT_AWD_0005_6800_EPC16008_6800,0005,EPC16008,186546.0,826546.0,186546.0,826546.0,186546.0,880546.0,TRAVERSE CITY,MI,FIRM FIXED PRICE,NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,,NO PREFERENCE USED,3.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HERH20P0085_6800_-NONE-_-NONE-,68HERH20P0085,,1379000.0,1379000.0,1379000.0,1379000.0,1379000.0,1379000.0,DURHAM,NC,FIRM FIXED PRICE,NOT BUNDLED,ANALYTICAL LABORATORY INSTRUMENT MANUFACTURING,COMPETED UNDER SAP,SIMPLIFIED ACQUISITION,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,1.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,NOT APPLICABLE,,f,f,f,f,f,f,f,f,f,f
CONT_AWD_EPC16017_6800_-NONE-_-NONE-,EPC16017,,75000.0,5224070.21,0.0,11721719.2,0.0,15868191.8,SANDWICH,MA,COST PLUS FIXED FEE,NOT BUNDLED,ENVIRONMENTAL CONSULTING SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,SMALL BUSINESS SET ASIDE - TOTAL,NO PREFERENCE USED,2.0,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,YES,f,f,f,f,f,f,f,f,f,f
CONT_AWD_68HERH20F0244_6800_EPW12009_6800,68HERH20F0244,EPW12009,22453.16,22453.16,22453.16,22453.16,22453.16,22453.16,ANCHORAGE,AK,TIME AND MATERIALS,NOT BUNDLED,REMEDIATION SERVICES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,NEGOTIATED PROPOSAL/QUOTE,,NO PREFERENCE USED,,COMMERCIAL ITEM PROCEDURES NOT USED,f,YES - SERVICE WHERE PBA IS USED.,NO,f,f,f,t,f,f,f,f,t,f
